"Notes"	"State"	"State Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate
	"California"	"06"	"Constipation"	"K59.0"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Perforation of intestine (nontraumatic)"	"K63.1"	40	234398139	0.02	0.00	0.02
	"California"	"06"	"Peritonitis, unspecified"	"K65.9"	16	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Alcoholic cirrhosis of liver"	"K70.3"	12	234398139	0.01 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Hepatic failure, unspecified"	"K72.9"	106	234398139	0.05	0.00	0.05
	"California"	"06"	"Other and unspecified cirrhosis of liver"	"K74.6"	26	234398139	0.01	0.00	0.01
	"California"	"06"	"Autoimmune hepatitis"	"K75.4"	27	234398139	0.01	0.00	0.01
	"California"	"06"	"Inflammatory liver disease, unspecified"	"K75.9"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	28	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified diseases of liver"	"K76.8"	17	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Liver disease, unspecified"	"K76.9"	32	234398139	0.01	0.00	0.01
	"California"	"06"	"Obstruction of bile duct"	"K83.1"	20	234398139	0.01	0.00	0.01
	"California"	"06"	"Acute pancreatitis"	"K85"	43	234398139	0.02	0.00	0.02
	"California"	"06"	"Acute pancreatitis, unspecified"	"K85.9"	38	234398139	0.02	0.00	0.02
	"California"	"06"	"Blind loop syndrome, not elsewhere classified"	"K90.2"	56	234398139	0.02	0.00	0.02
	"California"	"06"	"Malabsorption due to intolerance, not elsewhere classified"	"K90.4"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Discoid lupus erythematosus"	"L93.0"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Mucocutaneous lymph node syndrome [Kawasaki]"	"M30.3"	14	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Thrombotic microangiopathy"	"M31.1"	18	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Wegener granulomatosis"	"M31.3"	12	234398139	0.01 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	213	234398139	0.09	0.01	0.09
	"California"	"06"	"Systemic lupus erythematosus, unspecified"	"M32.9"	25	234398139	0.01	0.00	0.01
	"California"	"06"	"Other forms of systemic sclerosis"	"M34.8"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Systemic involvement of connective tissue, unspecified"	"M35.9"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Scoliosis, unspecified"	"M41.9"	38	234398139	0.02	0.00	0.02
	"California"	"06"	"Ischaemic infarction of muscle"	"M62.2"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Other specified disorders of muscle"	"M62.8"	15	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Necrotizing fasciitis"	"M72.6"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Nephrotic syndrome, unspecified"	"N04.9"	20	234398139	0.01	0.00	0.01
	"California"	"06"	"Acute tubulo-interstitial nephritis"	"N10"	17	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Acute renal failure, unspecified"	"N17.9"	47	234398139	0.02	0.00	0.02
	"California"	"06"	"End-stage renal disease"	"N18.0"	38	234398139	0.02	0.00	0.02
	"California"	"06"	"Chronic kidney disease, stage 5"	"N18.5"	18	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Chronic renal failure, unspecified"	"N18.9"	50	234398139	0.02	0.00	0.02
	"California"	"06"	"Unspecified renal failure"	"N19"	110	234398139	0.05	0.00	0.05
	"California"	"06"	"Urinary tract infection, site not specified"	"N39.0"	33	234398139	0.01	0.00	0.01
	"California"	"06"	"Pre-eclampsia, unspecified"	"O14.9"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Other specified pregnancy-related conditions"	"O26.8"	15	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Other complications of obstetric surgery and procedures"	"O75.4"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Death from any obstetric cause occurring more than 42 days but less than one year after delivery"	"O96"	66	234398139	0.03	0.00	0.03
	"California"	"06"	"Death from direct obstetric cause occurring more than 42 days but less than one year after delivery"	"O96.0"	27	234398139	0.01	0.00	0.01
	"California"	"06"	"Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery"	"O96.1"	21	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Newborn affected by maternal hypertensive disorders"	"P00.0"	135	234398139	0.06	0.00	0.06
	"California"	"06"	"Newborn affected by maternal renal and urinary tract diseases"	"P00.1"	12	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Newborn affected by maternal infectious and parasitic diseases"	"P00.2"	21	234398139	0.01	0.00	0.01
	"California"	"06"	"Newborn affected by other maternal circulatory and respiratory diseases"	"P00.3"	17	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Newborn affected by maternal injury"	"P00.5"	57	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by other maternal conditions"	"P00.8"	45	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by incompetent cervix"	"P01.0"	814	234398139	0.35	0.01	0.35
	"California"	"06"	"Newborn affected by premature rupture of membranes"	"P01.1"	1330	234398139	0.57	0.02	0.57
	"California"	"06"	"Newborn affected by oligohydramnios"	"P01.2"	235	234398139	0.10	0.01	0.10
	"California"	"06"	"Newborn affected by polyhydramnios"	"P01.3"	24	234398139	0.01	0.00	0.01
	"California"	"06"	"Newborn affected by multiple pregnancy"	"P01.5"	215	234398139	0.09	0.01	0.09
	"California"	"06"	"Newborn affected by maternal death"	"P01.6"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Newborn affected by other maternal complications of pregnancy"	"P01.8"	44	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by placenta praevia"	"P02.0"	54	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	717	234398139	0.31	0.01	0.31
	"California"	"06"	"Newborn affected by other and unspecified morphological and functional abnormalities of placenta"	"P02.2"	57	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by placental transfusion syndromes"	"P02.3"	138	234398139	0.06	0.01	0.06
	"California"	"06"	"Newborn affected by prolapsed cord"	"P02.4"	50	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by other compression of umbilical cord"	"P02.5"	60	234398139	0.03	0.00	0.03
	"California"	"06"	"Newborn affected by other and unspecified conditions of umbilical cord"	"P02.6"	27	234398139	0.01	0.00	0.01
	"California"	"06"	"Newborn affected by chorioamnionitis"	"P02.7"	740	234398139	0.32	0.01	0.32
	"California"	"06"	"Newborn affected by breech delivery and extraction"	"P03.0"	23	234398139	0.01	0.00	0.01
	"California"	"06"	"Newborn affected by other malpresentation, malposition and disproportion during labour and delivery"	"P03.1"	23	234398139	0.01	0.00	0.01
	"California"	"06"	"Newborn affected by other specified complications of labour and delivery"	"P03.8"	97	234398139	0.04	0.00	0.04
	"California"	"06"	"Newborn affected by complication of labour and delivery, unspecified"	"P03.9"	57	234398139	0.02	0.00	0.02
	"California"	"06"	"Newborn affected by maternal use of drugs of addiction"	"P04.4"	99	234398139	0.04	0.00	0.04
	"California"	"06"	"Slow fetal growth, unspecified"	"P05.9"	114	234398139	0.05	0.00	0.05
	"California"	"06"	"Extremely low birth weight"	"P07.0"	30	234398139	0.01	0.00	0.01
	"California"	"06"	"Extreme immaturity"	"P07.2"	5655	234398139	2.41	0.03	2.42
	"California"	"06"	"Other preterm infants"	"P07.3"	979	234398139	0.42	0.01	0.42
	"California"	"06"	"Intraventricular haemorrhage due to birth injury"	"P10.2"	37	234398139	0.02	0.00	0.02
	"California"	"06"	"Unspecified intracranial laceration and haemorrhage due to birth injury"	"P10.9"	15	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Unspecified brain damage due to birth injury"	"P11.2"	14	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Other specified birth injuries"	"P15.8"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Intrauterine hypoxia, unspecified"	"P20.9"	238	234398139	0.10	0.01	0.10
	"California"	"06"	"Severe birth asphyxia"	"P21.0"	37	234398139	0.02	0.00	0.02
	"California"	"06"	"Birth asphyxia, unspecified"	"P21.9"	590	234398139	0.25	0.01	0.25
	"California"	"06"	"Respiratory distress syndrome of newborn"	"P22.0"	1087	234398139	0.46	0.01	0.47
	"California"	"06"	"Respiratory distress of newborn, unspecified"	"P22.9"	139	234398139	0.06	0.01	0.06
	"California"	"06"	"Congenital pneumonia due to staphylococcus"	"P23.2"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Congenital pneumonia due to other bacterial agents"	"P23.6"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Congenital pneumonia, unspecified"	"P23.9"	138	234398139	0.06	0.01	0.06
	"California"	"06"	"Neonatal aspiration of meconium"	"P24.0"	106	234398139	0.05	0.00	0.05
	"California"	"06"	"Neonatal aspiration of amniotic fluid and mucus"	"P24.1"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Interstitial emphysema originating in the perinatal period"	"P25.0"	103	234398139	0.04	0.00	0.04
	"California"	"06"	"Pneumothorax originating in the perinatal period"	"P25.1"	128	234398139	0.05	0.00	0.05
	"California"	"06"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	273	234398139	0.12	0.01	0.12
	"California"	"06"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	265	234398139	0.11	0.01	0.11
	"California"	"06"	"Unspecified chronic respiratory disease originating in the perinatal period"	"P27.9"	102	234398139	0.04	0.00	0.04
	"California"	"06"	"Primary atelectasis of newborn"	"P28.0"	598	234398139	0.26	0.01	0.26
	"California"	"06"	"Other apnoea of newborn"	"P28.4"	28	234398139	0.01	0.00	0.01
	"California"	"06"	"Respiratory failure of newborn"	"P28.5"	22	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified respiratory conditions of newborn"	"P28.8"	23	234398139	0.01	0.00	0.01
	"California"	"06"	"Respiratory condition of newborn, unspecified"	"P28.9"	15	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Neonatal cardiac failure"	"P29.0"	981	234398139	0.42	0.01	0.42
	"California"	"06"	"Neonatal cardiac dysrhythmia"	"P29.1"	1701	234398139	0.73	0.02	0.73
	"California"	"06"	"Neonatal hypertension"	"P29.2"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Persistent fetal circulation"	"P29.3"	130	234398139	0.06	0.00	0.06
	"California"	"06"	"Other cardiovascular disorders originating in the perinatal period"	"P29.8"	37	234398139	0.02	0.00	0.02
	"California"	"06"	"Congenital cytomegalovirus infection"	"P35.1"	50	234398139	0.02	0.00	0.02
	"California"	"06"	"Congenital herpesviral [herpes simplex] infection"	"P35.2"	52	234398139	0.02	0.00	0.02
	"California"	"06"	"Sepsis of newborn due to streptococcus, group B"	"P36.0"	42	234398139	0.02	0.00	0.02
	"California"	"06"	"Sepsis of newborn due to other and unspecified streptococci"	"P36.1"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Sepsis of newborn due to Staphylococcus aureus"	"P36.2"	14	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Sepsis of newborn due to other and unspecified staphylococci"	"P36.3"	16	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Sepsis of newborn due to Escherichia coli"	"P36.4"	53	234398139	0.02	0.00	0.02
	"California"	"06"	"Other bacterial sepsis of newborn"	"P36.8"	114	234398139	0.05	0.00	0.05
	"California"	"06"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	693	234398139	0.30	0.01	0.30
	"California"	"06"	"Neonatal candidiasis"	"P37.5"	56	234398139	0.02	0.00	0.02
	"California"	"06"	"Other specified congenital infectious and parasitic diseases"	"P37.8"	36	234398139	0.02	0.00	0.02
	"California"	"06"	"Neonatal urinary tract infection"	"P39.3"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Other specified infections specific to the perinatal period"	"P39.8"	30	234398139	0.01	0.00	0.01
	"California"	"06"	"Infection specific to the perinatal period, unspecified"	"P39.9"	52	234398139	0.02	0.00	0.02
	"California"	"06"	"Haemorrhage into maternal circulation"	"P50.4"	23	234398139	0.01	0.00	0.01
	"California"	"06"	"Fetal blood loss, unspecified"	"P50.9"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Intraventricular (nontraumatic) haemorrhage, grade 3, of newborn"	"P52.2"	31	234398139	0.01	0.00	0.01
	"California"	"06"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	686	234398139	0.29	0.01	0.29
	"California"	"06"	"Intracerebral (nontraumatic) haemorrhage of newborn"	"P52.4"	83	234398139	0.04	0.00	0.04
	"California"	"06"	"Intracranial (nontraumatic) haemorrhage of newborn, unspecified"	"P52.9"	274	234398139	0.12	0.01	0.12
	"California"	"06"	"Other neonatal gastrointestinal haemorrhage"	"P54.3"	30	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified neonatal haemorrhages"	"P54.8"	42	234398139	0.02	0.00	0.02
	"California"	"06"	"Neonatal haemorrhage, unspecified"	"P54.9"	43	234398139	0.02	0.00	0.02
	"California"	"06"	"Disseminated intravascular coagulation of newborn"	"P60"	155	234398139	0.07	0.01	0.07
	"California"	"06"	"Anaemia of prematurity"	"P61.2"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Other congenital anaemias, not elsewhere classified"	"P61.4"	52	234398139	0.02	0.00	0.02
	"California"	"06"	"Syndrome of infant of a diabetic mother"	"P70.1"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Necrotizing enterocolitis of newborn"	"P77"	711	234398139	0.30	0.01	0.30
	"California"	"06"	"Perinatal intestinal perforation"	"P78.0"	154	234398139	0.07	0.01	0.07
	"California"	"06"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	405	234398139	0.17	0.01	0.17
	"California"	"06"	"Convulsions of newborn"	"P90"	34	234398139	0.01	0.00	0.01
	"California"	"06"	"Neonatal cerebral ischaemia"	"P91.0"	20	234398139	0.01	0.00	0.01
	"California"	"06"	"Neonatal cerebral leukomalacia"	"P91.2"	20	234398139	0.01	0.00	0.01
	"California"	"06"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	197	234398139	0.08	0.01	0.08
	"California"	"06"	"Congenital hypotonia"	"P94.2"	28	234398139	0.01	0.00	0.01
	"California"	"06"	"Congenital renal failure"	"P96.0"	66	234398139	0.03	0.00	0.03
	"California"	"06"	"Termination of pregnancy, newborn"	"P96.4"	34	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified conditions originating in the perinatal period"	"P96.8"	94	234398139	0.04	0.00	0.04
	"California"	"06"	"Condition originating in the perinatal period, unspecified"	"P96.9"	40	234398139	0.02	0.00	0.02
	"California"	"06"	"Anencephaly"	"Q00.0"	652	234398139	0.28	0.01	0.28
	"California"	"06"	"Encephalocele, unspecified"	"Q01.9"	84	234398139	0.04	0.00	0.04
	"California"	"06"	"Microcephaly"	"Q02"	121	234398139	0.05	0.00	0.05
	"California"	"06"	"Malformations of aqueduct of Sylvius"	"Q03.0"	10	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Atresia of foramina of Magendie and Luschka"	"Q03.1"	51	234398139	0.02	0.00	0.02
	"California"	"06"	"Congenital hydrocephalus, unspecified"	"Q03.9"	306	234398139	0.13	0.01	0.13
	"California"	"06"	"Congenital malformations of corpus callosum"	"Q04.0"	40	234398139	0.02	0.00	0.02
	"California"	"06"	"Holoprosencephaly"	"Q04.2"	274	234398139	0.12	0.01	0.12
	"California"	"06"	"Other reduction deformities of brain"	"Q04.3"	250	234398139	0.11	0.01	0.11
	"California"	"06"	"Congenital cerebral cysts"	"Q04.6"	44	234398139	0.02	0.00	0.02
	"California"	"06"	"Other specified congenital malformations of brain"	"Q04.8"	56	234398139	0.02	0.00	0.02
	"California"	"06"	"Congenital malformation of brain, unspecified"	"Q04.9"	241	234398139	0.10	0.01	0.10
	"California"	"06"	"Unspecified spina bifida with hydrocephalus"	"Q05.4"	43	234398139	0.02	0.00	0.02
	"California"	"06"	"Spina bifida, unspecified"	"Q05.9"	71	234398139	0.03	0.00	0.03
	"California"	"06"	"Arnold-Chiari syndrome"	"Q07.0"	33	234398139	0.01	0.00	0.01
	"California"	"06"	"Congenital malformation of nervous system, unspecified"	"Q07.9"	45	234398139	0.02	0.00	0.02
	"California"	"06"	"Common arterial trunk"	"Q20.0"	94	234398139	0.04	0.00	0.04
	"California"	"06"	"Double outlet right ventricle"	"Q20.1"	68	234398139	0.03	0.00	0.03
	"California"	"06"	"Discordant ventriculoarterial connection"	"Q20.3"	111	234398139	0.05	0.00	0.05
	"California"	"06"	"Double inlet ventricle"	"Q20.4"	60	234398139	0.03	0.00	0.03
	"California"	"06"	"Ventricular septal defect"	"Q21.0"	159	234398139	0.07	0.01	0.07
	"California"	"06"	"Atrial septal defect"	"Q21.1"	77	234398139	0.03	0.00	0.03
	"California"	"06"	"Atrioventricular septal defect"	"Q21.2"	95	234398139	0.04	0.00	0.04
	"California"	"06"	"Tetralogy of Fallot"	"Q21.3"	261	234398139	0.11	0.01	0.11
	"California"	"06"	"Other congenital malformations of cardiac septa"	"Q21.8"	14	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Congenital tricuspid stenosis"	"Q22.4"	11	234398139	0.00 (Unreliable)	0.00	0.00 (Unreliable)
	"California"	"06"	"Ebstein anomaly"	"Q22.5"	73	234398139	0.03	0.00	0.03
	"California"	"06"	"Hypoplastic right heart syndrome"	"Q22.6"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Congenital stenosis of aortic valve"	"Q23.0"	61	234398139	0.03	0.00	0.03
	"California"	"06"	"Congenital insufficiency of aortic valve"	"Q23.1"	27	234398139	0.01	0.00	0.01
	"California"	"06"	"Congenital mitral insufficiency"	"Q23.3"	15	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Hypoplastic left heart syndrome"	"Q23.4"	739	234398139	0.32	0.01	0.32
	"California"	"06"	"Congenital malformation of aortic and mitral valves, unspecified"	"Q23.9"	13	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Congenital subaortic stenosis"	"Q24.4"	12	234398139	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"California"	"06"	"Malformation of coronary vessels"	"Q24.5"	93	234398139	0.04	0.00	0.04
	"California"	"06"	"Congenital heart block"	"Q24.6"	26	234398139	0.01	0.00	0.01
	"California"	"06"	"Other specified congenital malformations of heart"	"Q24.8"	138	234398139	0.06	0.01	0.06
	"California"	"06"	"Congenital malformation of heart, unspecified"	"Q24.9"	1890	234398139	0.81	0.02	0.81
	"California"	"06"	"Patent ductus arteriosus"	"Q25.0"	130	234398139	0.06	0.00	0.06
	"California"	"06"	"Coarctation of aorta"	"Q25.1"	81	234398139	0.03	0.00	0.03
	"California"	"06"	"Other congenital malformations of aorta"	"Q25.4"	23	234398139	0.01	0.00	0.01
